0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2011,Alexandre Nunes,Brazil,Male,M55-59,55,13:14:46,1512,1:31:39,1702,6:11:29,1354,5:11:50,1539,Finisher
1696,Mario Decima,Argentina,Male,M45-49,221,13:15:00,1513,1:16:09,1235,7:02:15,1728,4:25:49,1126,Finisher
749,Bruno Albuquerque De Almeida,Brazil,Male,M35-39,334,13:16:02,1514,1:11:17,994,6:11:12,1352,5:13:53,1551,Finisher
1891,Paulo Hertel,Brazil,Male,M50-54,120,13:16:32,1515,1:04:19,557,6:56:18,1712,4:59:01,1454,Finisher
1749,Daniel Carmona Nathan,Uruguay,Male,M45-49,222,13:16:33,1516,1:36:46,1767,6:46:03,1649,4:33:54,1228,Finisher
1970,Alvaro Fiuza De Castro,Brazil,Male,M50-54,121,13:16:50,1517,1:17:33,1291,5:56:15,1129,5:42:08,1664,Finisher
2027,Claudio Norberto,Argentina,Male,M55-59,56,13:17:00,1518,1:17:29,1288,6:34:09,1572,5:05:31,1498,Finisher
1299,Luis Carlos Pracanico,Brazil,Male,M40-44,364,13:17:19,1519,1:17:39,1299,6:46:44,1654,4:59:53,1463,Finisher
1029,Thiago Da Silva Pereira Soares,Brazil,Male,M40-44,365,13:17:47,1520,1:16:25,1248,6:03:00,1241,5:35:35,1646,Finisher
1320,Carlos Eduardo Silva De Oliveira,Brazil,Male,M40-44,366,13:17:50,1521,1:22:22,1499,6:34:24,1573,4:58:58,1453,Finisher
1553,Fede Liutvinas,Argentina,Male,M45-49,223,13:18:00,1522,59:42,274,6:50:19,1680,5:08:01,1514,Finisher
1743,Abner Viana Batista Viana Costa,Brazil,Male,M45-49,224,13:18:37,1523,1:26:31,1627,6:22:56,1478,5:06:01,1501,Finisher
1364,ANTONIO EDUARDO CASQUEL OLIVEIRA,Brazil,Male,M40-44,367,13:18:42,1524,1:08:06,790,6:37:50,1597,5:11:44,1538,Finisher
395,Manuela Guiti Menta,Brazil,Female,F35-39,47,13:18:48,1525,1:12:45,1067,6:23:33,1482,5:24:23,1607,Finisher
689,Marcos Henrique Suntack Fragoso,Brazil,Male,M35-39,335,13:19:35,1526,1:23:26,1538,6:34:50,1576,5:00:38,1469,Finisher
1744,Cristhiano Luiz Russo Bellini,Brazil,Male,M45-49,225,13:19:37,1527,1:01:10,373,6:08:01,1314,5:41:06,1658,Finisher
2102,Ramon Alfonso Monterroso,Brazil,Male,M60-64,23,13:19:47,1528,1:05:50,667,6:25:13,1499,5:34:52,1643,Finisher
1758,Joao Valdeilton De Vasconcelos,Brazil,Male,M45-49,226,13:20:06,1529,1:18:09,1324,7:01:30,1727,4:23:06,1091,Finisher
2142,Gabriel Rocha,Brazil,Male,M35-39,336,13:21:10,1530,1:21:55,1475,6:04:58,1278,5:32:54,1637,Finisher
244,Anderson Ricardo Diogo Tridico,Brazil,Male,M30-34,147,13:21:28,1531,1:27:19,1640,6:24:00,1486,5:12:25,1541,Finisher
168,Michael De Oliveira Andrade,Brazil,Male,M30-34,148,13:21:48,1532,1:18:26,1336,6:03:38,1251,5:42:40,1668,Finisher
1032,Gustavo Santos De Faria,Brazil,Male,M40-44,368,13:22:44,1533,1:05:36,654,6:08:49,1329,5:45:30,1680,Finisher
1833,Valdileno Bezerra Da Silva,Brazil,Male,M50-54,122,13:23:40,1534,1:23:42,1545,6:54:32,1699,4:37:52,1267,Finisher
243,Bruno Calvo,Brazil,Male,M30-34,149,13:23:48,1535,1:14:20,1148,6:12:18,1359,5:43:34,1673,Finisher
1047,Mario Henrique Queiroz Silva,Brazil,Male,M40-44,369,13:24:06,1536,1:21:32,1451,6:39:00,1606,4:49:38,1377,Finisher
1291,Ricardo Iwagoro Piekarz Umeyama,Brazil,Male,M40-44,370,13:24:25,1537,1:14:32,1150,7:05:28,1743,4:37:26,1262,Finisher
1124,Paulo Do Couto,Brazil,Male,M40-44,371,13:24:29,1538,1:25:18,1591,6:48:08,1667,4:47:21,1357,Finisher
1153,Mauricio Uyeda,Brazil,Male,M40-44,372,13:24:37,1539,1:18:54,1346,6:31:11,1542,5:13:13,1547,Finisher
2004,Marcelo Viera,Uruguay,Male,M55-59,57,13:24:43,1540,1:15:08,1182,6:43:12,1628,5:04:28,1491,Finisher
896,Jair Luiz De Souza Junior,Brazil,Male,M35-39,337,13:24:56,1541,1:27:28,1646,6:01:58,1224,5:28:23,1619,Finisher
388,Thaina Lorrayne Pereira Carneiro,Brazil,Female,F35-39,48,13:25:23,1542,1:20:58,1431,6:32:41,1554,5:00:24,1468,Finisher
182,Guilherme Albano,Brazil,Male,M30-34,150,13:25:28,1543,1:20:29,1415,7:12:47,1763,4:24:40,1114,Finisher
1799,Rogério Martins Ribeiro,Brazil,Male,M50-54,123,13:25:36,1544,1:07:55,776,6:03:54,1254,5:57:00,1710,Finisher
1586,Julio Cesar David Silva,Brazil,Male,M45-49,227,13:25:41,1545,1:29:39,1686,6:41:21,1617,4:57:13,1438,Finisher
106,Victor Sacaguti,Brazil,Male,M30-34,151,13:26:01,1546,1:19:11,1363,6:25:33,1505,5:16:59,1567,Finisher
1313,Diego Borges Schardosim,Brazil,Male,M40-44,373,13:26:20,1547,1:20:04,1398,6:53:48,1694,4:43:10,1316,Finisher
1241,Pablo Everton Rodrigues Guimaraes,Brazil,Male,M40-44,374,13:26:25,1548,1:37:34,1777,6:25:15,1501,5:01:08,1472,Finisher
224,Victor Deantoni,Brazil,Male,M30-34,152,13:27:17,1549,1:15:31,1200,6:20:36,1451,5:18:29,1574,Finisher
1768,Alexis Rockenbach,Brazil,Male,M45-49,228,13:27:48,1550,1:23:33,1543,6:13:46,1372,5:32:15,1636,Finisher
1998,Julien Marcel De Lima Witzel,Brazil,Male,M55-59,58,13:27:53,1551,1:15:08,1183,6:24:16,1489,5:33:05,1638,Finisher
2015,Sergio Ximenes,Brazil,Male,M55-59,59,13:28:41,1552,1:13:20,1091,6:27:44,1523,5:21:33,1589,Finisher
1104,Daniel De Queiroz Trindade,Brazil,Male,M40-44,375,13:28:54,1553,1:23:27,1539,6:29:34,1538,5:08:33,1519,Finisher
2089,Carlos Guaytima,Argentina,Male,M60-64,24,13:28:58,1554,1:40:51,1795,6:20:46,1453,5:06:48,1506,Finisher
1760,Luis Felipe Gatto Mosquera,Brazil,Male,M45-49,229,13:29:08,1555,1:17:49,1311,6:25:00,1496,5:25:09,1610,Finisher
1908,Cássio Murilo Ciarallo Cordeiro,Brazil,Male,M50-54,124,13:29:40,1556,1:24:45,1577,6:53:03,1692,4:49:20,1374,Finisher
460,Bruna Monteiro Menezes,Brazil,Female,F40-44,60,13:29:42,1557,1:13:34,1104,6:59:25,1719,5:04:00,1488,Finisher
943,Nilceia Mabel Kloster Spachynski Veigantes,Brazil,Female,F45-49,20,13:30:04,1558,1:26:04,1614,6:49:22,1675,4:55:43,1424,Finisher
2084,Francisco Ivonildo Cavalcante Saraiva,Brazil,Male,M60-64,25,13:30:15,1559,1:17:34,1293,6:12:17,1358,5:33:26,1640,Finisher
2112,Nestor Suarez,Argentina,Male,M60-64,26,13:30:51,1560,1:42:23,1804,6:35:48,1587,4:52:48,1407,Finisher
210,Mauricio Bizzani,Brazil,Male,M30-34,153,13:31:16,1561,1:19:09,1360,6:38:46,1602,5:10:29,1527,Finisher
351,Lumah Massaroth,Brazil,Female,F30-34,20,13:31:18,1562,1:19:20,1367,6:02:07,1227,5:52:46,1694,Finisher
1714,José Costa,Brazil,Male,M45-49,230,13:31:22,1563,1:21:36,1459,6:45:24,1644,4:59:35,1459,Finisher
238,Fábio Targas Gonçalves,Brazil,Male,M30-34,154,13:31:27,1564,1:12:17,1042,6:18:51,1430,5:42:55,1671,Finisher
1308,Joao Paulo Nicolodi,Brazil,Male,M40-44,376,13:31:50,1565,1:25:55,1611,6:35:31,1584,5:08:08,1515,Finisher
1550,Sebastian Olivera,Argentina,Male,M45-49,231,13:31:52,1566,1:16:45,1262,6:25:55,1510,5:15:25,1558,Finisher
1557,Rafael Vinicius De Siqueira,Brazil,Male,M45-49,232,13:31:55,1567,1:15:53,1219,5:59:08,1167,5:55:16,1706,Finisher
1806,Robson Marinho,Brazil,Male,M50-54,125,13:32:19,1568,1:33:24,1725,6:25:09,1497,5:13:52,1550,Finisher
1964,Hanry Barros Souto,Brazil,Male,M50-54,126,13:32:25,1569,1:21:37,1460,6:41:38,1621,5:11:33,1536,Finisher
519,Jorgelina Levato,Argentina,Female,F45-49,21,13:32:58,1570,1:30:09,1692,6:12:53,1368,5:31:32,1631,Finisher
163,Diego Neves De Carvalho,Brazil,Male,M30-34,155,13:33:12,1571,1:22:01,1481,6:33:25,1564,5:23:31,1601,Finisher
265,Marcelo Dantas Quintella Jr,Brazil,Male,M30-34,156,13:33:49,1572,1:29:37,1684,6:43:58,1632,4:46:22,1349,Finisher
1121,Alberto Soares Lundgren Corrêa,Brazil,Male,M40-44,377,13:34:17,1573,1:10:38,949,6:10:23,1342,5:53:49,1698,Finisher
1646,Osmundo Oliveira,Brazil,Male,M45-49,233,13:34:47,1574,1:24:24,1571,6:15:09,1386,5:26:06,1612,Finisher
946,Ana Paula Miraglia Do Val,Brazil,Female,F45-49,22,13:35:08,1575,1:16:21,1245,6:37:38,1595,5:22:15,1593,Finisher
2128,Guillermo Rodriguez,Argentina,Male,M65-69,5,13:35:09,1576,1:32:52,1714,6:00:51,1203,5:43:36,1674,Finisher
1321,André Luiz,Brazil,Male,M40-44,378,13:35:52,1577,1:31:18,1699,6:35:55,1588,5:11:14,1534,Finisher
305,Assiel Adada,Brazil,Male,M35-39,338,13:36:29,1578,1:20:17,1402,7:22:43,1782,4:41:33,1300,Finisher
971,Luciana Sobreira,Brazil,Female,F50-54,13,13:37:01,1579,1:29:47,1688,6:54:39,1700,5:01:41,1474,Finisher
1501,Ederson Silveira Moises,Brazil,Male,M45-49,234,13:37:23,1580,1:20:24,1409,6:04:54,1277,5:47:16,1684,Finisher
1007,Elisete Rollo,Brazil,Female,F60-64,4,13:37:45,1581,1:31:25,1701,6:40:13,1612,5:10:13,1525,Finisher
1939,William Ferreira,Brazil,Male,M50-54,127,13:37:51,1582,,,6:35:35,1585,4:52:17,1404,Finisher
1514,Damiao Leonardo Caetano,Brazil,Male,M45-49,235,13:37:55,1583,1:26:59,1634,6:28:35,1529,5:21:12,1586,Finisher
1968,Marcelo Arantes De Carvalho,Brazil,Male,M50-54,128,13:38:01,1584,1:33:11,1721,6:23:07,1479,5:22:00,1591,Finisher
1214,Roberto Gonzalo Ruben Bazan,Argentina,Male,M40-44,379,13:38:35,1585,1:06:49,714,6:43:58,1633,5:28:45,1621,Finisher
985,María Silvina Borgiani,Argentina,Female,F50-54,14,13:38:35,1586,1:15:39,1202,6:46:45,1655,5:13:54,1552,Finisher
1935,Ivan Ariel Yelin,Argentina,Male,M50-54,129,13:38:35,1587,1:15:40,1204,6:46:41,1653,5:13:54,1553,Finisher
604,Antonio José Marcelo Pina Pires Júnior,Brazil,Male,M35-39,339,13:38:44,1588,1:24:24,1572,6:46:36,1652,5:08:43,1520,Finisher
932,Elisangela Ferreira Torigoe,Brazil,Female,F45-49,23,13:39:31,1589,1:22:26,1502,6:47:48,1664,5:05:13,1496,Finisher
1680,Gustavo Welsh,Argentina,Male,M45-49,236,13:39:53,1590,1:21:15,1441,6:22:25,1474,5:41:16,1659,Finisher
984,Maria Perez Castro,Argentina,Female,F50-54,15,13:39:56,1591,1:31:53,1703,6:24:13,1488,5:32:03,1635,Finisher
1524,Pablo Alberto Luna Chamorro,Spain,Male,M45-49,237,13:40:02,1592,1:34:00,1732,7:02:33,1732,4:40:18,1290,Finisher
275,Leandro Perez Correia,Brazil,Male,M30-34,157,13:40:07,1593,1:52:06,1815,6:29:03,1533,4:56:23,1429,Finisher
2137,Roberto Sena,Brazil,Male,M70-74,1,13:40:31,1594,1:22:23,1501,6:33:01,1555,5:08:10,1516,Finisher
499,Damaris Dias,Brazil,Female,F40-44,61,13:41:09,1595,1:27:31,1647,6:47:08,1659,5:06:52,1507,Finisher
1645,Elthon Estrela Picanco,Brazil,Male,M45-49,238,13:42:23,1596,1:07:07,730,6:25:11,1498,5:45:03,1679,Finisher
462,Amanda Prieto,Brazil,Female,F40-44,62,13:42:30,1597,1:20:23,1408,6:54:53,1704,4:59:25,1457,Finisher
1143,Carlos Sebastián Sáez,Argentina,Male,M40-44,380,13:42:54,1598,1:18:19,1333,7:08:36,1751,4:46:57,1353,Finisher
1903,Fernando Ogresta,Argentina,Male,M50-54,130,13:43:45,1599,1:28:17,1659,6:43:39,1631,5:06:23,1503,Finisher
494,Ivana Ruth Anchelevich,Argentina,Female,F40-44,63,13:44:46,1600,1:36:42,1766,6:40:20,1613,5:15:44,1561,Finisher
981,Celina Araujo,Brazil,Female,F50-54,16,13:44:52,1601,1:37:16,1774,7:24:37,1790,4:21:32,1069,Finisher
561,Gabriel Giovanella Ruiz,Brazil,Male,M25-29,51,13:45:22,1602,1:12:36,1058,6:59:40,1720,5:00:39,1470,Finisher
1805,Rodrigo Olea,Chile,Male,M50-54,131,13:45:41,1603,1:19:47,1386,6:54:57,1705,5:14:52,1556,Finisher
753,Ricardo Martinez Finger,Mexico,Male,M35-39,340,13:46:05,1604,1:21:51,1470,6:52:58,1689,5:14:23,1554,Finisher
1422,Eduardo Antonio De Resende Peixoto Filho,Brazil,Male,M40-44,381,13:46:18,1605,1:37:14,1773,6:33:13,1560,5:05:46,1499,Finisher
489,Aline Negruni,Brazil,Female,F40-44,64,13:46:33,1606,1:29:14,1675,6:09:52,1334,5:54:19,1701,Finisher
1807,Rogerio Tsukuda Rogerio Tsukuda 17611502867,Brazil,Male,M50-54,132,13:47:27,1607,1:12:01,1029,7:03:39,1736,5:03:48,1487,Finisher
891,Marcus Almeida Calil,Brazil,Male,M35-39,341,13:47:52,1608,1:16:52,1265,6:09:46,1332,5:55:21,1707,Finisher
1873,Alexandre Sedlacek Moana,Brazil,Male,M50-54,133,13:48:15,1609,1:24:15,1565,6:21:27,1463,5:41:24,1660,Finisher
1675,Humberto Eduardo Martinez,Argentina,Male,M45-49,239,13:48:23,1610,1:18:56,1352,6:33:56,1570,5:36:39,1652,Finisher
1738,Jefferson De Decco Teixeira,Brazil,Male,M45-49,240,13:48:32,1611,1:13:32,1100,6:29:36,1539,5:48:07,1686,Finisher
354,Mariana Zarur Couri Kort Kamp,Brazil,Female,F30-34,21,13:48:56,1612,1:17:51,1313,7:16:41,1772,4:43:45,1317,Finisher
130,Jim Gago,Peru,Male,M30-34,158,13:48:58,1613,1:33:23,1724,6:36:04,1590,5:22:15,1594,Finisher
1942,Alejandro Fabián Saborido,Argentina,Male,M50-54,134,13:49:12,1614,,,6:36:21,1592,4:57:52,1444,Finisher
989,Corina Garrido Sanchez,Peru,Female,F55-59,6,13:49:13,1615,1:28:46,1666,6:51:23,1686,5:09:39,1523,Finisher
643,Raphael Da Costa Brandao Duarte,Brazil,Male,M35-39,342,13:49:16,1616,1:19:56,1392,6:46:52,1657,5:04:50,1493,Finisher
104,Victor Gianolla,Brazil,Male,M30-34,159,13:49:55,1617,1:06:28,702,6:10:00,1335,6:05:18,1719,Finisher
140,Tomas Mendoza,Peru,Male,M30-34,160,13:50:13,1618,1:36:33,1763,6:56:01,1710,4:45:19,1335,Finisher
406,Gabriela De Conto Bett,Brazil,Female,F35-39,49,13:50:21,1619,1:22:06,1485,7:13:06,1766,5:00:23,1467,Finisher
119,Vitor José Pires Garcia,Brazil,Male,M30-34,161,13:50:27,1620,1:18:57,1353,6:45:55,1648,5:18:54,1578,Finisher
1413,Christopher Fullerton,Chile,Male,M40-44,382,13:51:49,1621,1:11:04,980,6:31:49,1550,5:54:45,1705,Finisher
420,George Jordan,United States,Male,M60-64,27,13:51:51,1622,1:01:15,381,6:05:57,1287,6:29:42,1752,Finisher
517,Silvia Somazz,Brazil,Female,F45-49,24,13:51:58,1623,1:43:52,1808,6:57:43,1717,4:57:16,1440,Finisher
1892,Walter Feital,Brazil,Male,M50-54,135,13:52:21,1624,1:12:01,1030,6:04:37,1270,6:16:26,1739,Finisher
741,Thiago Costa Tavares,Brazil,Male,M35-39,343,13:52:34,1625,,,6:26:55,1515,5:22:28,1596,Finisher
389,Ana Carolina Viggiani Batista,Brazil,Female,F35-39,50,13:52:46,1626,1:16:16,1242,6:56:27,1713,5:06:25,1504,Finisher
1731,Alex Seiken Massutani,Brazil,Male,M45-49,241,13:52:47,1627,1:20:31,1416,6:08:55,1330,5:44:04,1676,Finisher
606,Henrique Cesar Prado Zordan,Brazil,Male,M35-39,344,13:53:06,1628,1:20:58,1432,6:33:06,1556,5:36:09,1649,Finisher
2136,Roberto Azevedo Azevedo Jr,Brazil,Male,M70-74,2,13:53:16,1629,1:17:47,1308,5:46:51,946,6:12:44,1733,Finisher
1956,Humberto Tolotti,Brazil,Male,M50-54,136,13:54:07,1630,1:24:38,1575,6:34:40,1575,5:40:04,1656,Finisher
730,Brian Breder,Brazil,Male,M35-39,345,13:54:28,1631,1:24:38,1576,6:31:37,1547,5:42:16,1666,Finisher
1761,Alexandre Rabelo,United States,Male,M45-49,242,13:54:32,1632,1:35:08,1752,7:10:29,1760,4:26:49,1143,Finisher
1503,Alexandre Nakayama,Brazil,Male,M45-49,243,13:55:55,1633,1:33:21,1723,6:49:26,1676,5:15:31,1559,Finisher
1671,David Guimaraes Santos,Brazil,Male,M45-49,244,13:56:04,1634,1:23:27,1540,6:31:45,1549,5:21:07,1585,Finisher
309,Thiago Araújo Fontes,Brazil,Male,M35-39,346,13:56:17,1635,1:22:58,1523,6:46:35,1651,5:26:10,1613,Finisher
733,Carlos Farabello,Brazil,Male,M35-39,347,13:57:01,1636,1:19:28,1372,6:15:55,1398,5:54:20,1702,Finisher
937,Paola Lorena Lapenta,Argentina,Female,F45-49,25,13:57:13,1637,1:29:23,1678,6:55:40,1707,5:13:14,1548,Finisher
424,Larissa Piacentini Cancellier,Brazil,Female,F35-39,51,13:57:24,1638,1:28:30,1663,6:56:56,1715,5:12:43,1544,Finisher
963,Karla Christina De Oliveira Abad,Brazil,Female,F50-54,17,13:57:28,1639,1:37:52,1780,7:08:57,1752,4:49:44,1378,Finisher
1635,Rodrigo Lacerda,Brazil,Male,M45-49,245,13:57:38,1640,1:20:34,1420,6:46:51,1656,5:18:11,1573,Finisher
957,emilia Ito,Brazil,Female,F45-49,26,13:57:39,1641,1:43:57,1809,6:38:46,1603,5:02:37,1477,Finisher
930,Cristine Gerlinger,Brazil,Female,F45-49,27,13:57:47,1642,1:19:39,1383,6:15:21,1388,6:03:59,1716,Finisher
1941,Marcio Today,Brazil,Male,M50-54,137,13:57:50,1643,1:12:55,1073,6:28:38,1530,5:46:07,1682,Finisher
1863,Marciano Aparecido Alves,Brazil,Male,M50-54,138,13:58:10,1644,1:25:29,1601,6:33:53,1569,5:39:32,1654,Finisher
1477,Celso Ricardo Adami,Brazil,Male,M45-49,246,13:58:38,1645,1:16:18,1243,6:41:37,1620,5:44:19,1678,Finisher
569,Herbert Silva Junquilho,Brazil,Male,M25-29,52,14:00:17,1646,1:25:18,1593,7:37:52,1801,4:35:34,1247,Finisher
2006,Antonio Carlos Gundim,Brazil,Male,M55-59,60,14:02:10,1647,1:27:05,1636,6:01:54,1223,6:09:20,1726,Finisher
2055,Ari De Brito Junior,Brazil,Male,M55-59,61,14:03:29,1648,1:19:28,1373,6:45:28,1645,5:31:29,1630,Finisher
1777,Juan Ricardo Vizcarra Ladron De Guevara,Peru,Male,M45-49,247,14:03:53,1649,1:21:49,1466,6:47:24,1660,5:32:02,1634,Finisher
2010,Guillermo Mozo Millan,Colombia,Male,M55-59,62,14:04:09,1650,1:23:23,1533,6:38:51,1605,5:42:20,1667,Finisher
1612,Orlando Gomes Monteiro,Brazil,Male,M45-49,248,14:04:48,1651,1:15:29,1197,6:19:43,1441,6:10:00,1727,Finisher
1476,Gustavo Susin,Brazil,Male,M45-49,249,14:06:09,1652,1:33:27,1726,7:24:02,1787,4:39:48,1284,Finisher
680,Victor Roberto Vasconcelos,Brazil,Male,M35-39,348,14:06:27,1653,2:16:46,1827,6:22:46,1476,5:11:59,1540,Finisher
1076,Ludi Luiz Sartor Junior,Brazil,Male,M40-44,383,14:06:51,1654,59:47,281,7:25:49,1792,5:23:11,1599,Finisher
1238,Alex Casado,Brazil,Male,M40-44,384,14:06:53,1655,1:17:05,1274,6:20:32,1450,6:02:49,1713,Finisher
1787,Paulo Miguel Cunha Amaro Ferreira,Portugal,Male,M45-49,250,14:06:59,1656,1:41:37,1801,7:03:50,1737,5:03:22,1485,Finisher
950,Maria Liana De Souza Parreiras,Brazil,Female,F45-49,28,14:07:01,1657,1:18:14,1329,6:49:01,1672,5:29:27,1623,Finisher
2000,Edivaldo De Araujo Filho,Brazil,Male,M55-59,63,14:07:53,1658,1:20:52,1428,6:45:31,1647,5:26:35,1614,Finisher
223,Santiago Peres Rodrigues,Brazil,Male,M30-34,162,14:08:09,1659,1:34:50,1747,7:22:04,1781,4:45:15,1334,Finisher
1445,Marcelo Clemente,Brazil,Male,M40-44,385,14:08:33,1660,1:19:23,1369,6:55:09,1706,5:16:26,1565,Finisher
2134,Eduardo Fayolle,Argentina,Male,M65-69,6,14:09:04,1661,1:24:18,1567,6:37:11,1594,5:47:14,1683,Finisher
2043,Claudio Pieragnoli,Brazil,Male,M55-59,64,14:09:18,1662,,,6:23:56,1485,5:23:39,1602,Finisher
152,Dynalmo Antonio De Souza,Brazil,Male,M30-34,163,14:09:46,1663,1:06:04,678,5:55:31,1111,6:48:00,1765,Finisher
1170,Diego Ariel Lopez Zayas,Paraguay,Male,M40-44,386,14:11:06,1664,1:34:42,1744,6:27:15,1521,5:52:50,1695,Finisher
1479,Ivo Rafael Müller,Brazil,Male,M45-49,251,14:13:22,1665,1:42:58,1806,6:52:03,1688,5:15:53,1563,Finisher
1580,Danilo Noritomi,Brazil,Male,M45-49,252,14:14:08,1666,1:34:17,1738,6:47:49,1665,5:30:27,1625,Finisher
1173,Carlos Eduardo Pinheiro Magno,Brazil,Male,M40-44,387,14:14:30,1667,1:34:11,1736,6:35:09,1579,5:48:42,1687,Finisher
1031,Luis Santini,Uruguay,Male,M40-44,388,14:14:41,1668,1:27:38,1649,6:41:42,1622,5:37:39,1653,Finisher
867,Vargthon Kepller De Oliveira Nunes,Brazil,Male,M35-39,349,14:15:20,1669,1:23:55,1554,6:50:53,1683,5:41:26,1661,Finisher
1442,Juliano Meneguzzi De Bernert,Brazil,Male,M40-44,389,14:15:50,1670,1:32:22,1712,6:48:12,1668,5:27:52,1617,Finisher
959,Stella Maris Benitez,Afghanistan,Female,F45-49,29,14:16:02,1671,1:29:32,1683,7:13:53,1769,5:11:02,1533,Finisher
557,Lucas Sendin,Brazil,Male,M25-29,53,14:16:42,1672,1:19:25,1371,6:44:27,1641,5:52:54,1696,Finisher
263,Leonardo Moura,Brazil,Male,M30-34,164,14:17:14,1673,,,7:06:27,1745,5:09:56,1524,Finisher
1733,Alexandre Pedro Demarchi,Brazil,Male,M45-49,253,14:17:20,1674,1:21:45,1465,6:40:39,1614,5:54:07,1700,Finisher
1010,Marli Luiza Suciatto Pereira,Brazil,Female,F65-69,1,14:17:25,1675,1:18:37,1339,7:00:43,1725,5:36:31,1650,Finisher
939,Nathalia Duarte,Brazil,Female,F45-49,30,14:17:50,1676,,,7:02:19,1729,5:09:03,1521,Finisher
1001,Adeli Mendes De Oliveira Gavina,Brazil,Female,F60-64,5,14:17:56,1677,1:33:01,1716,7:21:29,1780,4:59:36,1460,Finisher
911,Hugo Iver Vasconcelos Goncalves,Brazil,Male,M35-39,350,14:18:38,1678,1:26:52,1632,7:03:33,1735,5:11:43,1537,Finisher
1181,Marcelino Rodrigo De Resende Costa,Brazil,Male,M40-44,390,14:19:03,1679,1:36:21,1761,6:33:07,1557,5:43:06,1672,Finisher
1307,Waly Lopes Souza Sobrinho,Brazil,Male,M40-44,391,14:20:44,1680,1:36:39,1764,6:54:22,1697,5:22:54,1598,Finisher
682,Byron Gonzalez,Colombia,Male,M35-39,351,14:22:07,1681,1:34:35,1741,7:10:18,1757,5:19:36,1579,Finisher
847,Nikolas Ferreira Dos Santos,Brazil,Male,M35-39,352,14:22:15,1682,1:20:01,1396,6:26:41,1513,6:16:02,1736,Finisher
1322,Juan Pablo Garcia Bercellini,Brazil,Male,M40-44,392,14:23:48,1683,1:22:02,1483,6:54:06,1695,5:47:28,1685,Finisher
1951,Rogério Sonoki,Brazil,Male,M50-54,139,14:24:05,1684,1:37:07,1771,6:29:29,1537,5:54:40,1704,Finisher
2033,Valmor Machado,Brazil,Male,M55-59,65,14:24:12,1685,1:17:44,1306,7:12:53,1764,5:36:36,1651,Finisher
1519,Enéias Pinheiro,Brazil,Male,M45-49,254,14:24:48,1686,1:46:56,1813,6:44:17,1639,5:18:50,1577,Finisher
2117,David Procaccia,Brazil,Male,M60-64,28,14:25:28,1687,1:21:20,1443,6:33:15,1561,5:54:05,1699,Finisher
1059,Felipe De Borba Chiaramonte Silva,Brazil,Male,M40-44,393,14:25:42,1688,1:21:24,1446,7:25:52,1793,5:15:33,1560,Finisher
1823,Adalton Soares,Brazil,Male,M50-54,140,14:28:25,1689,1:28:52,1670,6:49:17,1674,5:44:04,1677,Finisher
1474,Fabiano Krowczuk Silva,Brazil,Male,M45-49,255,14:28:41,1690,1:17:12,1277,6:45:17,1643,6:06:36,1722,Finisher
1870,Fabio Firmbach Pasqualotto,Brazil,Male,M50-54,141,14:30:18,1691,1:41:07,1799,6:35:13,1581,5:42:54,1669,Finisher
1009,Nadia Teixeira De Siqueira,Brazil,Female,F65-69,2,14:31:05,1692,,,7:09:50,1754,5:02:37,1478,Finisher
980,Danusa Silva Menezes,Brazil,Female,F50-54,18,14:31:57,1693,1:13:18,1090,7:06:41,1746,5:51:22,1691,Finisher
2018,Miguel Yañez,Argentina,Male,M55-59,66,14:32:04,1694,1:27:42,1650,7:37:56,1802,5:05:52,1500,Finisher
2078,Roberto Marcelo Attianese,Argentina,Male,M60-64,29,14:33:10,1695,1:19:16,1366,6:49:54,1679,5:52:29,1693,Finisher
2119,Marcos Zabani,Brazil,Male,M60-64,30,14:34:16,1696,1:25:28,1600,6:44:16,1638,5:55:47,1708,Finisher
474,Shirley Gamarra,Paraguay,Female,F40-44,65,14:34:48,1697,,,6:59:45,1721,5:25:31,1611,Finisher
1155,Wesley Rodrigo Costa,Brazil,Male,M40-44,394,14:35:21,1698,1:35:43,1755,7:10:06,1756,5:23:57,1604,Finisher
2138,José Pimentel Jr,Brazil,Male,M70-74,3,14:36:47,1699,1:39:15,1788,7:04:01,1738,5:33:09,1639,Finisher
979,Silvana Vieira,Brazil,Female,F50-54,19,14:39:15,1700,1:19:23,1370,7:04:41,1741,5:56:43,1709,Finisher
948,Luciana Xavier Themotheo Cunha,Brazil,Female,F45-49,31,14:41:02,1701,1:40:26,1794,6:53:30,1693,5:35:32,1645,Finisher
1685,Alessandro Arrais Pereira,Brazil,Male,M45-49,256,14:42:22,1702,1:33:58,1731,6:33:52,1568,6:15:12,1735,Finisher
1872,Sergio Pollak,Brazil,Male,M50-54,142,14:42:23,1703,1:34:14,1737,7:10:27,1759,5:34:18,1642,Finisher
1971,Carlos Michel Albuquerque Peres,Brazil,Male,M50-54,143,14:42:59,1704,,,7:02:25,1731,5:21:14,1588,Finisher
960,Amanda Ladeira Benzion,Brazil,Female,F45-49,32,14:42:59,1705,,,7:02:37,1734,5:21:13,1587,Finisher
437,Paula Makarov,Brazil,Female,F35-39,52,14:44:04,1706,1:24:19,1569,7:19:52,1777,5:31:34,1632,Finisher
453,Daniella Souza,Brazil,Female,F40-44,66,14:44:07,1707,1:42:17,1803,7:30:32,1797,4:56:30,1430,Finisher
